
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
13.9180,-0.0608,0.6767,0.6677,-0.1701,0.0815,0.1033,32.80677494,34.99650763,0.00000000,
13.9330,-0.0709,0.6653,0.6689,-0.1701,0.0815,0.1033,32.80677494,34.99650763,0.00000000,
13.9520,-0.0537,0.6592,0.7097,-0.1701,0.0815,0.1033,32.80677494,34.99650763,0.00000000,
13.9720,-0.0537,0.6592,0.7097,-0.3545,0.1059,0.1962,32.80677494,34.99650763,0.00000000,
13.9760,-0.0537,0.6592,0.7097,-0.3545,0.1059,0.1962,32.80677494,34.99650763,0.00000000,
13.9780,-0.0271,0.6477,0.7456,-0.3545,0.1059,0.1962,32.80677494,34.99650763,0.00000000,
13.9910,-0.0344,0.6582,0.7596,-0.3545,0.1059,0.1962,32.80677494,34.99650763,0.00000000,
14.0110,-0.0445,0.6577,0.7427,-0.3545,0.1059,0.1962,32.80677494,34.99650763,0.00000000,
14.0320,-0.0445,0.6577,0.7427,-0.3875,0.3631,0.2939,32.80677494,34.99650763,0.00000000,
14.0370,-0.0445,0.6577,0.7427,-0.3875,0.3631,0.2939,32.80677494,34.99650763,0.00000000,
14.0390,-0.0296,0.6379,0.7417,-0.3875,0.3631,0.2939,32.80677494,34.99650763,0.00000000,
14.0520,-0.0154,0.6362,0.7591,-0.3875,0.3631,0.2939,32.80677494,34.99650763,0.00000000,
14.0710,-0.0095,0.6516,0.7982,-0.3875,0.3631,0.2939,32.80677494,34.99650763,0.00000000,
14.0920,-0.0095,0.6516,0.7982,-0.3148,0.2708,0.3293,32.80677494,34.99650763,0.00000000,
14.0960,-0.0095,0.6516,0.7982,-0.3148,0.2708,0.3293,32.80677494,34.99650763,0.00000000,
14.0980,0.0022,0.6626,0.7926,-0.3148,0.2708,0.3293,32.80677494,34.99650763,0.00000000,
14.1160,-0.0171,0.6560,0.7608,-0.3148,0.2708,0.3293,32.80677494,34.99650763,0.00000000,
14.1360,-0.0286,0.6301,0.7327,-0.3148,0.2708,0.3293,32.80677494,34.99650763,0.00000000,
14.1540,-0.0286,0.6301,0.7327,-0.2391,0.2660,0.2383,32.80677494,34.99650763,0.00000000,
14.1580,-0.0286,0.6301,0.7327,-0.2391,0.2660,0.2383,32.80677494,34.99650763,0.00000000,
14.1600,-0.0374,0.6254,0.7278,-0.2391,0.2660,0.2383,32.80677494,34.99650763,0.00000000,
14.1700,-0.0437,0.6196,0.7195,-0.2391,0.2660,0.2383,32.80677494,34.99650763,0.00000000,
14.1910,-0.0523,0.6176,0.7190,-0.2391,0.2660,0.2383,32.80677494,34.99650763,0.00000000,
14.2120,-0.0523,0.6176,0.7190,-0.3558,0.2556,0.2475,32.80677494,34.99650763,0.00000000,
14.2160,-0.0523,0.6176,0.7190,-0.3558,0.2556,0.2475,32.80677494,34.99650763,0.00000000,
14.2180,-0.0572,0.6015,0.7158,-0.3558,0.2556,0.2475,32.80677494,34.99650763,0.00000000,
14.2350,-0.0594,0.6017,0.7163,-0.3558,0.2556,0.2475,32.80677494,34.99650763,0.00000000,
14.2500,-0.0298,0.5993,0.7129,-0.3558,0.2556,0.2475,32.80677494,34.99650763,0.00000000,
14.2730,-0.0298,0.5993,0.7129,-0.5256,0.2458,0.2860,32.80677494,34.99650763,0.00000000,
14.2770,-0.0298,0.5993,0.7129,-0.5256,0.2458,0.2860,32.80677494,34.99650763,0.00000000,
14.2790,-0.0105,0.6115,0.7266,-0.5256,0.2458,0.2860,32.80677494,34.99650763,0.00000000,
14.2900,-0.0169,0.6171,0.7635,-0.5256,0.2458,0.2860,32.80677494,34.99650763,0.00000000,
14.3100,-0.0286,0.5993,0.7955,-0.5256,0.2458,0.2860,32.80677494,34.99650763,0.00000000,
14.3310,-0.0286,0.5993,0.7955,-0.8805,0.6557,0.0721,32.80677494,34.99650763,0.00000000,
14.3330,-0.0286,0.5993,0.7955,-0.8805,0.6557,0.0721,32.80677494,34.99650763,0.00000000,
14.3340,-0.0616,0.5929,0.8070,-0.8805,0.6557,0.0721,32.80677494,34.99650763,0.00000000,
14.3500,-0.0709,0.6318,0.7825,-0.8805,0.6557,0.0721,32.80677494,34.99650763,0.00000000,
14.3710,-0.0068,0.7122,0.7014,-0.8805,0.6557,0.0721,32.80677494,34.99650763,0.00000000,
14.3910,-0.0068,0.7122,0.7014,-0.9941,-0.4970,-0.6749,32.80677494,34.99650763,0.00000000,
14.3950,-0.0068,0.7122,0.7014,-0.9941,-0.4970,-0.6749,32.80677494,34.99650763,0.00000000,
14.3970,-0.0132,0.6677,0.5360,-0.9941,-0.4970,-0.6749,32.80677494,34.99650763,0.00000000,
14.4110,-0.0858,0.6228,0.7044,-0.9941,-0.4970,-0.6749,32.80677494,34.99650763,0.00000000,
14.4330,-0.1534,0.3440,0.9132,-0.9941,-0.4970,-0.6749,32.80677494,34.99650763,0.00000000,
14.4520,-0.1534,0.3440,0.9132,-2.0051,-1.1720,-0.3377,32.80677494,34.99650763,0.00000000,
14.4560,-0.1534,0.3440,0.9132,-2.0051,-1.1720,-0.3377,32.80677494,34.99650763,0.00000000,
14.4580,-0.1612,0.1402,1.0452,-2.0051,-1.1720,-0.3377,32.80677494,34.99650763,0.00000000,
14.4710,-0.0625,0.1776,1.0066,-2.0051,-1.1720,-0.3377,32.80677494,34.99650763,0.00000000,
14.4910,-0.0037,0.2548,0.9313,-2.0051,-1.1720,-0.3377,32.80677494,34.99650763,0.00000000,
14.5120,-0.0037,0.2548,0.9313,-0.9300,0.9801,0.1662,32.80677494,34.99650763,0.00000000,
14.5160,-0.0037,0.2548,0.9313,-0.9300,0.9801,0.1662,32.80677494,34.99650763,0.00000000,
14.5190,-0.0007,0.3201,0.8746,-0.9300,0.9801,0.1662,32.80677494,34.99650763,0.00000000,
14.5340,-0.0540,0.3530,0.8746,-0.9300,0.9801,0.1662,32.80677494,34.99650763,0.00000000,
14.5560,-0.0735,0.3420,0.8465,-0.9300,0.9801,0.1662,32.80677494,34.99650763,0.00000000,
14.5720,-0.0735,0.3420,0.8465,-1.0460,-0.5269,-0.1325,32.80677494,34.99650763,0.00000000,
14.5750,-0.0735,0.3420,0.8465,-1.0460,-0.5269,-0.1325,32.80677494,34.99650763,0.00000000,
14.5770,-0.1278,0.2509,0.8724,-1.0460,-0.5269,-0.1325,32.80677494,34.99650763,0.00000000,
14.5910,-0.1358,0.1915,0.9303,-1.0460,-0.5269,-0.1325,32.80677494,34.99650763,0.00000000,
14.6110,-0.0740,0.1251,0.9518,-1.0460,-0.5269,-0.1325,32.80677494,34.99650763,0.00000000,
14.6340,-0.0740,0.1251,0.9518,-0.8787,-1.0016,0.2982,32.80677494,34.99650763,0.00000000,
14.6380,-0.0740,0.1251,0.9518,-0.8787,-1.0016,0.2982,32.80677494,34.99650763,0.00000000,
14.6400,0.0540,0.1534,0.8781,-0.8787,-1.0016,0.2982,32.80677494,34.99650763,0.00000000,
14.6510,0.0696,0.1610,0.9765,-0.8787,-1.0016,0.2982,32.80677494,34.99650763,0.00000000,
14.6710,0.1002,0.1539,0.9946,-0.8787,-1.0016,0.2982,32.80677494,34.99650763,0.00000000,
14.6920,0.1002,0.1539,0.9946,-1.0418,-0.4176,0.5340,32.80677494,34.99650763,0.00000000,
14.6960,0.1002,0.1539,0.9946,-1.0418,-0.4176,0.5340,32.80677494,34.99650763,0.00000000,
14.6980,0.0906,0.1270,1.0479,-1.0418,-0.4176,0.5340,32.80677494,34.99650763,0.00000000,
14.7110,0.0992,0.1412,1.0317,-1.0418,-0.4176,0.5340,32.80677494,34.99650763,0.00000000,
14.7340,0.1310,0.1654,0.9633,-1.0418,-0.4176,0.5340,32.80677494,34.99650763,0.00000000,
14.7530,0.1310,0.1654,0.9633,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.7570,0.1310,0.1654,0.9633,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.7640,0.1300,0.1500,0.9044,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.7720,0.1092,0.1437,0.8551,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.7900,0.1153,0.1021,0.8729,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.8110,0.1021,0.0774,0.9306,-0.3118,-0.2899,0.3507,32.80677494,34.99650763,0.00000000,
14.8140,0.1021,0.0774,0.9306,-0.7840,-0.5111,0.1009,32.80677494,34.99650763,0.00000000,
14.8160,0.1021,0.0774,0.9306,-0.7840,-0.5111,0.1009,32.80677494,34.99650763,0.00000000,
14.8310,0.1339,0.0721,0.9523,-0.7840,-0.5111,0.1009,32.80677494,34.99650763,0.00000000,
14.8510,0.2035,0.0848,0.9157,-0.7840,-0.5111,0.1009,32.80677494,34.99650763,0.00000000,
14.8720,0.2578,0.1647,1.0537,-0.7840,-0.5111,0.1009,32.80677494,34.99650763,0.00000000,
14.8770,0.2578,0.1647,1.0537,-1.5408,0.0069,0.2371,32.80677494,34.99650763,0.00000000,
14.8800,0.2578,0.1647,1.0537,-1.5408,0.0069,0.2371,32.80677494,34.99650763,0.00000000,
14.8900,0.1908,0.0704,1.0586,-1.5408,0.0069,0.2371,32.80677494,34.99650763,0.00000000,
14.9110,0.2067,0.1117,1.0720,-1.5408,0.0069,0.2371,32.80677494,34.99650763,0.00000000,
14.9320,0.2685,0.0904,0.9804,-1.5408,0.0069,0.2371,32.80677494,34.99650763,0.00000000,
14.9370,0.2685,0.0904,0.9804,-0.5781,-0.5019,-0.2473,32.80677494,34.99650763,0.00000000,
14.9400,0.2685,0.0904,0.9804,-0.5781,-0.5019,-0.2473,32.80677494,34.99650763,0.00000000,
14.9500,0.2551,0.0547,0.9147,-0.5781,-0.5019,-0.2473,32.80677494,34.99650763,0.00000000,
14.9710,0.1906,-0.0369,0.9448,-0.5781,-0.5019,-0.2473,32.80677494,34.99650763,0.00000000,
14.9920,0.1906,-0.0369,0.9448,-1.6087,0.0063,-0.5271,32.80677494,34.99650763,0.00000000,
14.9950,0.1906,-0.0369,0.9448,-1.6087,0.0063,-0.5271,32.80677494,34.99650763,0.00000000,
14.9970,0.1955,-0.1358,1.0295,-1.6087,0.0063,-0.5271,32.80677494,34.99650763,0.00000000,
15.0120,0.1908,-0.1671,0.9741,-1.6087,0.0063,-0.5271,32.80677494,34.99650763,0.00000000,
15.0340,0.2494,-0.1461,1.0264,-1.6087,0.0063,-0.5271,32.80677494,34.99650763,0.00000000,
15.0520,0.2494,-0.1461,1.0264,-1.1120,-0.4268,-0.3597,32.80677494,34.99650763,0.00000000,
15.0560,0.2494,-0.1461,1.0264,-1.1120,-0.4268,-0.3597,32.80677494,34.99650763,0.00000000,
15.0590,0.2138,-0.1661,1.0994,-1.1120,-0.4268,-0.3597,32.80677494,34.99650763,0.00000000,
15.0710,0.1744,-0.2191,1.0349,-1.1120,-0.4268,-0.3597,32.80677494,34.99650763,0.00000000,
15.0900,0.1742,-0.3230,1.0664,-1.1120,-0.4268,-0.3597,32.80677494,34.99650763,0.00000000,
15.1120,0.1742,-0.3230,1.0664,-1.0381,-0.0737,-0.2589,32.80677494,34.99650763,0.00000000,
15.1150,0.1742,-0.3230,1.0664,-1.0381,-0.0737,-0.2589,32.80677494,34.99650763,0.00000000,
15.1170,0.1410,-0.2157,1.0589,-1.0381,-0.0737,-0.2589,32.80677494,34.99650763,0.00000000,
15.1320,0.1952,-0.0227,0.0982,-1.0381,-0.0737,-0.2589,32.80677494,34.99650763,0.00000000,
15.1500,0.1109,-0.1608,0.4200,-1.0381,-0.0737,-0.2589,32.80677494,34.99650763,0.00000000,
15.1730,0.1109,-0.1608,0.4200,0.5227,-0.3095,0.1192,32.80677494,34.99650763,0.00000000,
15.1770,0.1109,-0.1608,0.4200,0.5227,-0.3095,0.1192,32.80677494,34.99650763,0.00000000,
15.1790,0.2069,-0.1334,1.2135,0.5227,-0.3095,0.1192,32.80677494,34.99650763,0.00000000,
15.1950,0.1573,-0.1520,0.9697,0.5227,-0.3095,0.1192,32.80677494,34.99650763,0.00000000,
15.2100,0.2025,-0.1559,1.0322,0.5227,-0.3095,0.1192,32.80677494,34.99650763,0.00000000,
15.2310,0.2025,-0.1559,1.0322,-0.5659,1.8634,0.0483,32.80677494,34.99650763,0.00000000,
15.2340,0.2025,-0.1559,1.0322,-0.5659,1.8634,0.0483,32.80677494,34.99650763,0.00000000,
15.2360,0.1852,-0.1788,0.9983,-0.5659,1.8634,0.0483,32.80677494,34.99650763,0.00000000,
15.2500,0.1317,-0.1446,0.9741,-0.5659,1.8634,0.0483,32.80677494,34.99650763,0.00000000,
15.2720,0.0858,-0.1346,0.9328,-0.5659,1.8634,0.0483,32.80677494,34.99650763,0.00000000,
15.2920,0.0858,-0.1346,0.9328,0.5501,0.0467,-0.1985,32.80677494,34.99650763,0.00000000,
15.2950,0.0858,-0.1346,0.9328,0.5501,0.0467,-0.1985,32.80677494,34.99650763,0.00000000,
15.2970,0.0403,-0.2121,0.9457,0.5501,0.0467,-0.1985,32.80677494,34.99650763,0.00000000,
15.3120,0.0288,-0.1857,0.8815,0.5501,0.0467,-0.1985,32.80677494,34.99650763,0.00000000,
15.3310,0.0125,-0.2675,1.1290,0.5501,0.0467,-0.1985,32.80677494,34.99650763,0.00000000,
15.3520,0.0125,-0.2675,1.1290,0.8055,0.3912,-0.0293,32.80677494,34.99650763,0.00000000,
15.3550,0.0125,-0.2675,1.1290,0.8055,0.3912,-0.0293,32.80677494,34.99650763,0.00000000,
15.3600,0.0376,-0.2509,0.9130,0.8055,0.3912,-0.0293,32.80677494,34.99650763,0.00000000,
15.3710,0.0208,-0.2343,0.9670,0.8055,0.3912,-0.0293,32.80677494,34.99650763,0.00000000,
15.3900,-0.0037,-0.1671,0.9543,0.8055,0.3912,-0.0293,32.80677494,34.99650763,0.00000000,
15.4110,-0.0037,-0.1671,0.9543,1.0144,0.9666,0.1210,32.80677494,34.99650763,0.00000000,
15.4140,-0.0037,-0.1671,0.9543,1.0144,0.9666,0.1210,32.80677494,34.99650763,0.00000000,
15.4170,-0.0173,-0.1527,0.9948,1.0144,0.9666,0.1210,32.80677494,34.99650763,0.00000000,
15.4300,-0.0364,-0.1212,1.0376,1.0144,0.9666,0.1210,32.80677494,34.99650763,0.00000000,
15.4540,-0.0132,-0.0782,1.0198,1.0144,0.9666,0.1210,32.80677494,34.99650763,0.00000000,
15.4710,-0.0132,-0.0782,1.0198,1.5080,0.1817,0.5431,32.80677494,34.99650763,0.00000000,
15.4760,-0.0132,-0.0782,1.0198,1.5080,0.1817,0.5431,32.80677494,34.99650763,0.00000000,
15.4780,-0.1058,0.1261,0.2463,1.5080,0.1817,0.5431,32.80677494,34.99650763,0.00000000,
15.4900,-0.1314,-0.0777,1.5221,1.5080,0.1817,0.5431,32.80677494,34.99650763,0.00000000,
15.5100,-0.0244,-0.0327,0.7918,1.5080,0.1817,0.5431,32.80677494,34.99650763,0.00000000,
15.5310,-0.0244,-0.0327,0.7918,-0.1524,0.2262,1.0153,32.80677494,34.99650763,0.00000000,
15.5360,-0.0244,-0.0327,0.7918,-0.1524,0.2262,1.0153,32.80677494,34.99650763,0.00000000,
15.5390,0.0313,0.0054,1.0738,-0.1524,0.2262,1.0153,32.80677494,34.99650763,0.00000000,
15.5520,0.1703,0.2846,1.1927,-0.1524,0.2262,1.0153,32.80677494,34.99650763,0.00000000,
15.5710,0.0784,0.2934,0.8866,-0.1524,0.2262,1.0153,32.80677494,34.99650763,0.00000000,
15.5920,0.0784,0.2934,0.8866,-0.0320,0.0815,-0.0934,32.80677494,34.99650763,0.00000000,
15.5960,0.0784,0.2934,0.8866,-0.0320,0.0815,-0.0934,32.80677494,34.99650763,0.00000000,
15.5990,0.0398,0.1547,0.9518,-0.0320,0.0815,-0.0934,32.80677494,34.99650763,0.00000000,
15.6110,0.0237,0.0989,0.9416,-0.0320,0.0815,-0.0934,32.80677494,34.99650763,0.00000000,
15.6310,-0.0352,-0.0283,1.8526,-0.0320,0.0815,-0.0934,32.80677494,34.99650763,0.00000000,
15.6530,-0.0352,-0.0283,1.8526,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.6570,-0.0352,-0.0283,1.8526,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.6590,-0.0398,-0.0987,1.2382,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.6710,-0.0269,-0.1053,0.8996,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.6920,-0.0423,-0.1500,0.9460,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.7120,-0.0303,-0.1722,0.9966,0.0114,-0.0725,-0.0830,32.80677494,34.99650763,0.00000000,
15.7140,-0.0303,-0.1722,0.9966,-0.1695,0.2739,-0.3157,32.80677494,34.99650763,0.00000000,
15.7150,-0.0303,-0.1722,0.9966,-0.1695,0.2739,-0.3157,32.80677494,34.99650763,0.00000000,
15.7300,-0.0403,-0.1146,0.9904,-0.1695,0.2739,-0.3157,32.80677494,34.99650763,0.00000000,
15.7500,-0.0838,-0.1661,0.9558,-0.1695,0.2739,-0.3157,32.80677494,34.99650763,0.00000000,
15.7710,-0.0838,-0.1661,0.9558,-0.1377,0.1823,-0.4960,32.80677494,34.99650763,0.00000000,
15.7750,-0.0838,-0.1661,0.9558,-0.1377,0.1823,-0.4960,32.80677494,34.99650763,0.00000000,
15.7770,-0.1334,-0.1742,1.0181,-0.1377,0.1823,-0.4960,32.80677494,34.99650763,0.00000000,
15.7910,-0.0897,-0.0738,0.9861,-0.1377,0.1823,-0.4960,32.80677494,34.99650763,0.00000000,
15.8100,-0.0379,-0.0188,0.9926,-0.1377,0.1823,-0.4960,32.80677494,34.99650763,0.00000000,
15.8320,-0.0379,-0.0188,0.9926,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8360,-0.0379,-0.0188,0.9926,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8380,-0.0337,-0.0237,0.9843,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8530,-0.0281,-0.0225,1.0041,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8720,-0.0327,-0.0259,0.9970,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8910,-0.0281,-0.0225,0.9956,-0.0369,0.0436,-0.0091,32.80677494,34.99650763,0.00000000,
15.8950,-0.0281,-0.0225,0.9956,0.0291,-0.0334,-0.0012,32.80677494,34.99650763,0.00000000,
15.8980,-0.0281,-0.0225,0.9956,0.0291,-0.0334,-0.0012,32.80677494,34.99650763,0.00000000,
15.9100,-0.0264,-0.0205,0.9900,0.0291,-0.0334,-0.0012,32.80677494,34.99650763,0.00000000,
15.9310,-0.0274,-0.0222,0.9919,0.0291,-0.0334,-0.0012,32.80677494,34.99650763,0.00000000,
15.9530,-0.0274,-0.0222,0.9919,-0.0192,0.0247,-0.0005,32.80677494,34.99650763,0.00000000,
15.9560,-0.0274,-0.0222,0.9919,-0.0192,0.0247,-0.0005,32.80677494,34.99650763,0.00000000,
15.9590,-0.0279,-0.0232,0.9907,-0.0192,0.0247,-0.0005,32.80677494,34.99650763,0.00000000,
15.9720,-0.0301,-0.0232,0.9939,-0.0192,0.0247,-0.0005,32.80677494,34.99650763,0.00000000,
15.9910,-0.0298,-0.0244,0.9912,-0.0192,0.0247,-0.0005,32.80677494,34.99650763,0.00000000,
16.0120,-0.0298,-0.0244,0.9912,0.0077,-0.0089,-0.0012,32.80677494,34.99650763,0.00000000,
16.0150,-0.0298,-0.0244,0.9912,0.0077,-0.0089,-0.0012,32.80677494,34.99650763,0.00000000,
16.0160,-0.0293,-0.0210,0.9929,0.0077,-0.0089,-0.0012,32.80677494,34.99650763,0.00000000,
16.0310,-0.0279,-0.0227,0.9946,0.0077,-0.0089,-0.0012,32.80677494,34.99650763,0.00000000,
16.0540,-0.0283,-0.0230,0.9919,0.0077,-0.0089,-0.0012,32.80677494,34.99650763,0.00000000,
16.0730,-0.0283,-0.0230,0.9919,-0.0057,0.0082,-0.0012,32.80677494,34.99650763,0.00000000,
16.0760,-0.0283,-0.0230,0.9919,-0.0057,0.0082,-0.0012,32.80677494,34.99650763,0.00000000,
16.0790,-0.0283,-0.0227,0.9956,-0.0057,0.0082,-0.0012,32.80677494,34.99650763,0.00000000,
16.0930,-0.0291,-0.0244,0.9914,-0.0057,0.0082,-0.0012,32.80677494,34.99650763,0.00000000,
16.1110,-0.0274,-0.0237,0.9914,-0.0057,0.0082,-0.0012,32.80677494,34.99650763,0.00000000,
16.1320,-0.0274,-0.0237,0.9914,-0.0015,0.0015,0.0001,32.80677494,34.99650763,0.00000000,
16.1360,-0.0274,-0.0237,0.9914,-0.0015,0.0015,0.0001,32.80677494,34.99650763,0.00000000,
16.1390,-0.0274,-0.0217,0.9919,-0.0015,0.0015,0.0001,32.80677494,34.99650763,0.00000000,
16.1540,-0.0293,-0.0217,0.9941,-0.0015,0.0015,0.0001,32.80677494,34.99650763,0.00000000,
16.1710,-0.0274,-0.0220,0.9909,-0.0015,0.0015,0.0001,32.80677494,34.99650763,0.00000000,
16.1920,-0.0274,-0.0220,0.9909,-0.0015,0.0033,-0.0024,32.80677494,34.99650763,0.00000000,
16.1970,-0.0274,-0.0220,0.9909,-0.0015,0.0033,-0.0024,32.80677494,34.99650763,0.00000000,
16.1990,-0.0269,-0.0235,0.9912,-0.0015,0.0033,-0.0024,32.80677494,34.99650763,0.00000000,
16.2120,-0.0291,-0.0205,0.9919,-0.0015,0.0033,-0.0024,32.80677494,34.99650763,0.00000000,
16.2300,-0.0271,-0.0230,0.9919,-0.0015,0.0033,-0.0024,32.80677494,34.99650763,0.00000000,
16.2520,-0.0271,-0.0230,0.9919,-0.0033,0.0045,0.0001,32.80677494,34.99650763,0.00000000,
16.2560,-0.0271,-0.0230,0.9919,-0.0033,0.0045,0.0001,32.80677494,34.99650763,0.00000000,
16.2580,-0.0266,-0.0237,0.9917,-0.0033,0.0045,0.0001,32.80677494,34.99650763,0.00000000,
16.2750,-0.0293,-0.0225,0.9909,-0.0033,0.0045,0.0001,32.80677494,34.99650763,0.00000000,
16.2900,-0.0303,-0.0239,0.9914,-0.0033,0.0045,0.0001,32.80677494,34.99650763,0.00000000,
16.3110,-0.0303,-0.0239,0.9914,-0.0021,0.0021,-0.0005,32.80677340,34.99651878,0.00000000,
16.3150,-0.0303,-0.0239,0.9914,-0.0021,0.0021,-0.0005,32.80677340,34.99651878,0.00000000,
16.3160,-0.0291,-0.0225,0.9944,-0.0021,0.0021,-0.0005,32.80677340,34.99651878,0.00000000,
16.3300,-0.0279,-0.0220,0.9912,-0.0021,0.0021,-0.0005,32.80677340,34.99651878,0.00000000,
16.3500,-0.0298,-0.0220,0.9936,-0.0021,0.0021,-0.0005,32.80677340,34.99651878,0.00000000,
16.3740,-0.0298,-0.0220,0.9936,-0.0021,0.0021,0.0001,32.80677340,34.99651878,0.00000000,
16.3760,-0.0298,-0.0220,0.9936,-0.0021,0.0021,0.0001,32.80677340,34.99651878,0.00000000,
16.3790,-0.0269,-0.0222,0.9904,-0.0021,0.0021,0.0001,32.80677340,34.99651878,0.00000000,
16.3910,-0.0286,-0.0222,0.9917,-0.0021,0.0021,0.0001,32.80677340,34.99651878,0.00000000,
16.4100,-0.0283,-0.0235,0.9931,-0.0021,0.0021,0.0001,32.80677340,34.99651878,0.00000000,
16.4310,-0.0283,-0.0235,0.9931,-0.0015,0.0027,0.0001,32.80677340,34.99651878,0.00000000,
16.4350,-0.0283,-0.0235,0.9931,-0.0015,0.0027,0.0001,32.80677340,34.99651878,0.00000000,
16.4380,-0.0269,-0.0220,0.9917,-0.0015,0.0027,0.0001,32.80677340,34.99651878,0.00000000,
16.4510,-0.0269,-0.0237,0.9929,-0.0015,0.0027,0.0001,32.80677340,34.99651878,0.00000000,
16.4710,-0.0274,-0.0217,0.9917,-0.0015,0.0027,0.0001,32.80677340,34.99651878,0.00000000,
16.4930,-0.0274,-0.0217,0.9917,-0.0009,0.0033,-0.0005,32.80677340,34.99651878,0.00000000,
16.4970,-0.0274,-0.0217,0.9917,-0.0009,0.0033,-0.0005,32.80677340,34.99651878,0.00000000,
16.5000,-0.0308,-0.0227,0.9922,-0.0009,0.0033,-0.0005,32.80677340,34.99651878,0.00000000,
16.5120,-0.0298,-0.0215,0.9936,-0.0009,0.0033,-0.0005,32.80677340,34.99651878,0.00000000,
16.5310,-0.0259,-0.0215,0.9922,-0.0009,0.0033,-0.0005,32.80677340,34.99651878,0.00000000,
16.5550,-0.0259,-0.0215,0.9922,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.5590,-0.0259,-0.0215,0.9922,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.5610,-0.0283,-0.0244,0.9914,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.5710,-0.0269,-0.0213,0.9929,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.5920,-0.0293,-0.0227,0.9922,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.6120,-0.0293,-0.0227,0.9922,-0.0009,0.0027,-0.0005,32.80677340,34.99651878,0.00000000,
16.6150,-0.0293,-0.0227,0.9922,-0.0009,0.0027,-0.0005,32.80677340,34.99651878,0.00000000,
16.6180,-0.0291,-0.0222,0.9924,-0.0009,0.0027,-0.0005,32.80677340,34.99651878,0.00000000,
16.6310,-0.0281,-0.0227,0.9931,-0.0009,0.0027,-0.0005,32.80677340,34.99651878,0.00000000,
16.6510,-0.0281,-0.0225,0.9922,-0.0009,0.0027,-0.0005,32.80677340,34.99651878,0.00000000,
16.6730,-0.0281,-0.0225,0.9922,-0.0015,0.0039,-0.0005,32.80677340,34.99651878,0.00000000,
16.6760,-0.0281,-0.0225,0.9922,-0.0015,0.0039,-0.0005,32.80677340,34.99651878,0.00000000,
16.6790,-0.0291,-0.0220,0.9922,-0.0015,0.0039,-0.0005,32.80677340,34.99651878,0.00000000,
16.6920,-0.0254,-0.0252,0.9922,-0.0015,0.0039,-0.0005,32.80677340,34.99651878,0.00000000,
16.7110,-0.0293,-0.0244,0.9929,-0.0015,0.0039,-0.0005,32.80677340,34.99651878,0.00000000,
16.7320,-0.0293,-0.0244,0.9929,-0.0015,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7350,-0.0293,-0.0244,0.9929,-0.0015,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7370,-0.0301,-0.0217,0.9922,-0.0015,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7500,-0.0296,-0.0215,0.9917,-0.0015,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7720,-0.0281,-0.0232,0.9912,-0.0015,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7930,-0.0281,-0.0232,0.9912,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.7970,-0.0281,-0.0232,0.9912,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.8000,-0.0283,-0.0210,0.9922,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.8120,-0.0286,-0.0244,0.9914,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.8320,-0.0283,-0.0237,0.9929,-0.0021,0.0033,-0.0012,32.80677340,34.99651878,0.00000000,
16.8530,-0.0283,-0.0237,0.9929,-0.0015,0.0045,-0.0005,32.80677340,34.99651878,0.00000000,
